current_path,suggested_path,size,modified_ts
data_v6/backup/COINBASE/20250821/ticks_canonical_20251008_103316.parquet,artifacts/data_v6/backup/COINBASE/20250821/ticks_canonical_20251008_103316.parquet,5797168,2025-10-08T10:22:22.504337
data_v6/backup/COINBASE/20250819/ticks_canonical_20251008_103233.parquet,artifacts/data_v6/backup/COINBASE/20250819/ticks_canonical_20251008_103233.parquet,7484707,2025-10-08T10:21:41.165625
data_v6/backup/COINBASE/20250818/ticks_canonical_20251008_103210.parquet,artifacts/data_v6/backup/COINBASE/20250818/ticks_canonical_20251008_103210.parquet,6832860,2025-10-08T10:21:16.609733
data_v6/backup/COINBASE/20250820/ticks_canonical_20251008_103256.parquet,artifacts/data_v6/backup/COINBASE/20250820/ticks_canonical_20251008_103256.parquet,6414116,2025-10-08T10:22:03.582023
data_v6/backup/COINBASE/20250816/ticks_canonical_20251008_103139.parquet,artifacts/data_v6/backup/COINBASE/20250816/ticks_canonical_20251008_103139.parquet,3884036,2025-10-08T10:20:44.642139
data_v6/backup/COINBASE/20250811/ticks_canonical_20251008_102944.parquet,artifacts/data_v6/backup/COINBASE/20250811/ticks_canonical_20251008_102944.parquet,6426026,2025-10-08T10:18:33.509676
data_v6/backup/COINBASE/20250805/ticks_canonical_20251008_102805.parquet,artifacts/data_v6/backup/COINBASE/20250805/ticks_canonical_20251008_102805.parquet,5224508,2025-10-08T10:16:50.189642
data_v6/backup/COINBASE/20250804/ticks_canonical_20251008_102749.parquet,artifacts/data_v6/backup/COINBASE/20250804/ticks_canonical_20251008_102749.parquet,4676323,2025-10-08T10:16:33.748838
data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_072419.parquet,artifacts/data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_072419.parquet,6376287,2025-10-08T07:18:57.752923
data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_071857.parquet,artifacts/data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_071857.parquet,6376287,2025-10-08T01:23:51.474513
data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_012351.parquet,artifacts/data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_012351.parquet,6376287,2025-10-08T01:22:05.035694
data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_104332.parquet,artifacts/data_v6/backup/COINBASE/20250922/ticks_canonical_20251008_104332.parquet,6376287,2025-10-08T07:24:19.700525
data_v6/backup/COINBASE/20250925/ticks_canonical_20251008_104437.parquet,artifacts/data_v6/backup/COINBASE/20250925/ticks_canonical_20251008_104437.parquet,7671444,2025-10-08T07:28:42.552496
data_v6/backup/COINBASE/20250924/ticks_canonical_20251008_072138.parquet,artifacts/data_v6/backup/COINBASE/20250924/ticks_canonical_20251008_072138.parquet,5115180,2025-10-08T01:29:05.335483
data_v6/backup/COINBASE/20250924/ticks_canonical_20251008_104411.parquet,artifacts/data_v6/backup/COINBASE/20250924/ticks_canonical_20251008_104411.parquet,5115180,2025-10-08T07:26:54.454472
data_v6/backup/COINBASE/20250924/ticks_canonical_20251008_072654.parquet,artifacts/data_v6/backup/COINBASE/20250924/ticks_canonical_20251008_072654.parquet,5115180,2025-10-08T07:21:38.446227
data_v6/backup/COINBASE/20250923/ticks_canonical_20251008_072539.parquet,artifacts/data_v6/backup/COINBASE/20250923/ticks_canonical_20251008_072539.parquet,5119142,2025-10-08T07:20:19.189793
data_v6/backup/COINBASE/20250923/ticks_canonical_20251008_104352.parquet,artifacts/data_v6/backup/COINBASE/20250923/ticks_canonical_20251008_104352.parquet,5119142,2025-10-08T07:25:39.421092
data_v6/backup/COINBASE/20250923/ticks_canonical_20251008_072019.parquet,artifacts/data_v6/backup/COINBASE/20250923/ticks_canonical_20251008_072019.parquet,5119142,2025-10-08T01:25:56.979551
data_v6/backup/COINBASE/20250814/ticks_canonical_20251008_103102.parquet,artifacts/data_v6/backup/COINBASE/20250814/ticks_canonical_20251008_103102.parquet,9167353,2025-10-08T10:19:53.828089
data_v6/backup/COINBASE/20250813/ticks_canonical_20251008_103033.parquet,artifacts/data_v6/backup/COINBASE/20250813/ticks_canonical_20251008_103033.parquet,7263427,2025-10-08T10:19:21.975013
data_v6/backup/COINBASE/20250822/ticks_canonical_20251008_103339.parquet,artifacts/data_v6/backup/COINBASE/20250822/ticks_canonical_20251008_103339.parquet,7837734,2025-10-08T10:22:45.542983
data_v6/backup/COINBASE/20250812/ticks_canonical_20251008_103005.parquet,artifacts/data_v6/backup/COINBASE/20250812/ticks_canonical_20251008_103005.parquet,5402356,2025-10-08T10:18:55.269671
data_v6/backup/COINBASE/20250815/ticks_canonical_20251008_103126.parquet,artifacts/data_v6/backup/COINBASE/20250815/ticks_canonical_20251008_103126.parquet,6664795,2025-10-08T10:20:30.767759
data_v6/backup/COINBASE/20250808/ticks_canonical_20251008_102852.parquet,artifacts/data_v6/backup/COINBASE/20250808/ticks_canonical_20251008_102852.parquet,4689957,2025-10-08T10:17:42.305691
data_v6/backup/COINBASE/20250806/ticks_canonical_20251008_102820.parquet,artifacts/data_v6/backup/COINBASE/20250806/ticks_canonical_20251008_102820.parquet,4946449,2025-10-08T10:17:08.055268
data_v6/backup/COINBASE/20250807/ticks_canonical_20251008_102836.parquet,artifacts/data_v6/backup/COINBASE/20250807/ticks_canonical_20251008_102836.parquet,5414282,2025-10-08T10:17:23.946297
data_v6/backup/COINBASE/20250809/ticks_canonical_20251008_102905.parquet,artifacts/data_v6/backup/COINBASE/20250809/ticks_canonical_20251008_102905.parquet,3723567,2025-10-08T10:17:55.441432
data_v6/backup/COINBASE/20250926/ticks_canonical_20251008_104501.parquet,artifacts/data_v6/backup/COINBASE/20250926/ticks_canonical_20251008_104501.parquet,5742018,2025-10-08T07:30:19.844085
data_v6/backup/COINBASE/20250928/ticks_canonical_20251008_104522.parquet,artifacts/data_v6/backup/COINBASE/20250928/ticks_canonical_20251008_104522.parquet,3213580,2025-10-08T07:32:04.322951
data_v6/backup/COINBASE/20250927/ticks_canonical_20251008_104512.parquet,artifacts/data_v6/backup/COINBASE/20250927/ticks_canonical_20251008_104512.parquet,2966753,2025-10-08T07:31:13.253105
data_v6/backup/BYBITSPOT/20250901/ticks_canonical_20251008_103659.parquet,artifacts/data_v6/backup/BYBITSPOT/20250901/ticks_canonical_20251008_103659.parquet,4312273,2025-10-06T10:48:52.673007
data_v6/backup/BYBITSPOT/20250906/ticks_canonical_20251008_103833.parquet,artifacts/data_v6/backup/BYBITSPOT/20250906/ticks_canonical_20251008_103833.parquet,1467205,2025-10-06T10:49:14.428320
data_v6/backup/BYBITSPOT/20250908/ticks_canonical_20251008_103905.parquet,artifacts/data_v6/backup/BYBITSPOT/20250908/ticks_canonical_20251008_103905.parquet,3744721,2025-10-07T17:00:17.191524
data_v6/backup/BYBITSPOT/20250909/ticks_canonical_20251008_103928.parquet,artifacts/data_v6/backup/BYBITSPOT/20250909/ticks_canonical_20251008_103928.parquet,3890859,2025-10-07T17:16:34.961720
data_v6/backup/BYBITSPOT/20250907/ticks_canonical_20251008_103845.parquet,artifacts/data_v6/backup/BYBITSPOT/20250907/ticks_canonical_20251008_103845.parquet,1536178,2025-10-06T10:49:17.009513
data_v6/backup/BYBITSPOT/20250810/ticks_canonical_20251008_102922.parquet,artifacts/data_v6/backup/BYBITSPOT/20250810/ticks_canonical_20251008_102922.parquet,3531038,2025-10-08T10:18:13.425120
data_v6/backup/BYBITSPOT/20250817/ticks_canonical_20251008_103151.parquet,artifacts/data_v6/backup/BYBITSPOT/20250817/ticks_canonical_20251008_103151.parquet,1876936,2025-10-08T10:20:57.208079
data_v6/backup/BYBITSPOT/20250821/ticks_canonical_20251008_103318.parquet,artifacts/data_v6/backup/BYBITSPOT/20250821/ticks_canonical_20251008_103318.parquet,3212361,2025-10-08T10:22:25.052083
data_v6/backup/BYBITSPOT/20250819/ticks_canonical_20251008_103237.parquet,artifacts/data_v6/backup/BYBITSPOT/20250819/ticks_canonical_20251008_103237.parquet,3991470,2025-10-08T10:21:44.802331
data_v6/backup/BYBITSPOT/20250818/ticks_canonical_20251008_103213.parquet,artifacts/data_v6/backup/BYBITSPOT/20250818/ticks_canonical_20251008_103213.parquet,3965856,2025-10-08T10:21:20.246134
data_v6/backup/BYBITSPOT/20250820/ticks_canonical_20251008_103259.parquet,artifacts/data_v6/backup/BYBITSPOT/20250820/ticks_canonical_20251008_103259.parquet,3603737,2025-10-08T10:22:06.901622
data_v6/backup/BYBITSPOT/20250816/ticks_canonical_20251008_103141.parquet,artifacts/data_v6/backup/BYBITSPOT/20250816/ticks_canonical_20251008_103141.parquet,1681178,2025-10-08T10:20:46.205404
data_v6/backup/BYBITSPOT/20250811/ticks_canonical_20251008_102949.parquet,artifacts/data_v6/backup/BYBITSPOT/20250811/ticks_canonical_20251008_102949.parquet,5435855,2025-10-08T10:18:38.704456
data_v6/backup/BYBITSPOT/20250805/ticks_canonical_20251008_102809.parquet,artifacts/data_v6/backup/BYBITSPOT/20250805/ticks_canonical_20251008_102809.parquet,3944537,2025-10-08T10:16:53.954288
data_v6/backup/BYBITSPOT/20250804/ticks_canonical_20251008_102752.parquet,artifacts/data_v6/backup/BYBITSPOT/20250804/ticks_canonical_20251008_102752.parquet,3410728,2025-10-08T10:16:36.736459
data_v6/backup/BYBITSPOT/20250922/ticks_canonical_20251008_104337.parquet,artifacts/data_v6/backup/BYBITSPOT/20250922/ticks_canonical_20251008_104337.parquet,4399883,2025-10-08T07:24:32.312920
data_v6/backup/BYBITSPOT/20250922/ticks_canonical_20251008_071910.parquet,artifacts/data_v6/backup/BYBITSPOT/20250922/ticks_canonical_20251008_071910.parquet,4399883,2025-10-08T01:24:07.523846
data_v6/backup/BYBITSPOT/20250922/ticks_canonical_20251008_072432.parquet,artifacts/data_v6/backup/BYBITSPOT/20250922/ticks_canonical_20251008_072432.parquet,4399883,2025-10-08T07:19:10.574708
data_v6/backup/BYBITSPOT/20250925/ticks_canonical_20251008_104442.parquet,artifacts/data_v6/backup/BYBITSPOT/20250925/ticks_canonical_20251008_104442.parquet,4587104,2025-10-08T07:29:00.194262
data_v6/backup/BYBITSPOT/20250913/ticks_canonical_20251008_104035.parquet,artifacts/data_v6/backup/BYBITSPOT/20250913/ticks_canonical_20251008_104035.parquet,2368089,2025-10-07T17:43:44.189503
data_v6/backup/BYBITSPOT/20250914/ticks_canonical_20251008_104054.parquet,artifacts/data_v6/backup/BYBITSPOT/20250914/ticks_canonical_20251008_104054.parquet,2027084,2025-10-07T17:47:39.542657
data_v6/backup/BYBITSPOT/20250915/ticks_canonical_20251008_104121.parquet,artifacts/data_v6/backup/BYBITSPOT/20250915/ticks_canonical_20251008_104121.parquet,3656227,2025-10-07T17:57:19.515560
data_v6/backup/BYBITSPOT/20250912/ticks_canonical_20251008_104031.parquet,artifacts/data_v6/backup/BYBITSPOT/20250912/ticks_canonical_20251008_104031.parquet,3793358,2025-10-07T17:36:04.464917
data_v6/backup/BYBITSPOT/20250924/ticks_canonical_20251008_072706.parquet,artifacts/data_v6/backup/BYBITSPOT/20250924/ticks_canonical_20251008_072706.parquet,3240937,2025-10-08T07:21:51.196445
data_v6/backup/BYBITSPOT/20250924/ticks_canonical_20251008_072151.parquet,artifacts/data_v6/backup/BYBITSPOT/20250924/ticks_canonical_20251008_072151.parquet,3240937,2025-10-08T01:29:46.769637
data_v6/backup/BYBITSPOT/20250924/ticks_canonical_20251008_104414.parquet,artifacts/data_v6/backup/BYBITSPOT/20250924/ticks_canonical_20251008_104414.parquet,3240937,2025-10-08T07:27:06.657879
data_v6/backup/BYBITSPOT/20250923/ticks_canonical_20251008_072033.parquet,artifacts/data_v6/backup/BYBITSPOT/20250923/ticks_canonical_20251008_072033.parquet,3786189,2025-10-08T01:26:42.129101
data_v6/backup/BYBITSPOT/20250923/ticks_canonical_20251008_104356.parquet,artifacts/data_v6/backup/BYBITSPOT/20250923/ticks_canonical_20251008_104356.parquet,3786189,2025-10-08T07:25:52.699486
data_v6/backup/BYBITSPOT/20250923/ticks_canonical_20251008_072552.parquet,artifacts/data_v6/backup/BYBITSPOT/20250923/ticks_canonical_20251008_072552.parquet,3786189,2025-10-08T07:20:33.574799
data_v6/backup/BYBITSPOT/20250905/ticks_canonical_20251008_103820.parquet,artifacts/data_v6/backup/BYBITSPOT/20250905/ticks_canonical_20251008_103820.parquet,4786233,2025-10-06T10:49:11.734164
data_v6/backup/BYBITSPOT/20250902/ticks_canonical_20251008_103717.parquet,artifacts/data_v6/backup/BYBITSPOT/20250902/ticks_canonical_20251008_103717.parquet,4593435,2025-10-06T10:48:59.553951
data_v6/backup/BYBITSPOT/20250903/ticks_canonical_20251008_103741.parquet,artifacts/data_v6/backup/BYBITSPOT/20250903/ticks_canonical_20251008_103741.parquet,3477209,2025-10-06T10:49:02.775316
data_v6/backup/BYBITSPOT/20250904/ticks_canonical_20251008_103801.parquet,artifacts/data_v6/backup/BYBITSPOT/20250904/ticks_canonical_20251008_103801.parquet,3339555,2025-10-06T10:49:08.096513
data_v6/backup/BYBITSPOT/20250814/ticks_canonical_20251008_103109.parquet,artifacts/data_v6/backup/BYBITSPOT/20250814/ticks_canonical_20251008_103109.parquet,5983339,2025-10-08T10:19:59.708631
data_v6/backup/BYBITSPOT/20250813/ticks_canonical_20251008_103037.parquet,artifacts/data_v6/backup/BYBITSPOT/20250813/ticks_canonical_20251008_103037.parquet,4499067,2025-10-08T10:19:26.601326
data_v6/backup/BYBITSPOT/20250822/ticks_canonical_20251008_103342.parquet,artifacts/data_v6/backup/BYBITSPOT/20250822/ticks_canonical_20251008_103342.parquet,4375487,2025-10-08T10:22:49.406120
data_v6/backup/BYBITSPOT/20250812/ticks_canonical_20251008_103009.parquet,artifacts/data_v6/backup/BYBITSPOT/20250812/ticks_canonical_20251008_103009.parquet,3848457,2025-10-08T10:18:58.886595
data_v6/backup/BYBITSPOT/20250815/ticks_canonical_20251008_103129.parquet,artifacts/data_v6/backup/BYBITSPOT/20250815/ticks_canonical_20251008_103129.parquet,3762714,2025-10-08T10:20:34.354365
data_v6/backup/BYBITSPOT/20250808/ticks_canonical_20251008_102855.parquet,artifacts/data_v6/backup/BYBITSPOT/20250808/ticks_canonical_20251008_102855.parquet,3437388,2025-10-08T10:17:45.311378
data_v6/backup/BYBITSPOT/20250806/ticks_canonical_20251008_102823.parquet,artifacts/data_v6/backup/BYBITSPOT/20250806/ticks_canonical_20251008_102823.parquet,3359660,2025-10-08T10:17:11.099100
data_v6/backup/BYBITSPOT/20250807/ticks_canonical_20251008_102839.parquet,artifacts/data_v6/backup/BYBITSPOT/20250807/ticks_canonical_20251008_102839.parquet,3776093,2025-10-08T10:17:29.218895
data_v6/backup/BYBITSPOT/20250809/ticks_canonical_20251008_102907.parquet,artifacts/data_v6/backup/BYBITSPOT/20250809/ticks_canonical_20251008_102907.parquet,2620818,2025-10-08T10:17:57.632501
data_v6/backup/BYBITSPOT/20250926/ticks_canonical_20251008_104504.parquet,artifacts/data_v6/backup/BYBITSPOT/20250926/ticks_canonical_20251008_104504.parquet,3714408,2025-10-08T07:30:33.512183
data_v6/backup/BYBITSPOT/20250919/ticks_canonical_20251008_104307.parquet,artifacts/data_v6/backup/BYBITSPOT/20250919/ticks_canonical_20251008_104307.parquet,2703562,2025-10-07T18:18:08.595720
data_v6/backup/BYBITSPOT/20250917/ticks_canonical_20251008_104215.parquet,artifacts/data_v6/backup/BYBITSPOT/20250917/ticks_canonical_20251008_104215.parquet,4176341,2025-10-07T18:08:29.640517
data_v6/backup/BYBITSPOT/20250928/ticks_canonical_20251008_104524.parquet,artifacts/data_v6/backup/BYBITSPOT/20250928/ticks_canonical_20251008_104524.parquet,2047006,2025-10-08T07:32:13.048849
data_v6/backup/BYBITSPOT/20250910/ticks_canonical_20251008_103953.parquet,artifacts/data_v6/backup/BYBITSPOT/20250910/ticks_canonical_20251008_103953.parquet,4348064,2025-10-07T17:24:18.487966
data_v6/backup/BYBITSPOT/20250911/ticks_canonical_20251008_104015.parquet,artifacts/data_v6/backup/BYBITSPOT/20250911/ticks_canonical_20251008_104015.parquet,3759743,2025-10-07T17:29:31.547008
data_v6/backup/BYBITSPOT/20250916/ticks_canonical_20251008_104147.parquet,artifacts/data_v6/backup/BYBITSPOT/20250916/ticks_canonical_20251008_104147.parquet,3199272,2025-10-07T18:02:55.019238
data_v6/backup/BYBITSPOT/20250920/ticks_canonical_20251008_104309.parquet,artifacts/data_v6/backup/BYBITSPOT/20250920/ticks_canonical_20251008_104309.parquet,1118153,2025-10-07T18:23:09.970311
data_v6/backup/BYBITSPOT/20250918/ticks_canonical_20251008_104243.parquet,artifacts/data_v6/backup/BYBITSPOT/20250918/ticks_canonical_20251008_104243.parquet,3351731,2025-10-07T18:13:43.990359
data_v6/backup/BITGET/20250901/ticks_canonical_20251008_103701.parquet,artifacts/data_v6/backup/BITGET/20250901/ticks_canonical_20251008_103701.parquet,3342024,2025-10-06T10:48:53.081568
data_v6/backup/BITGET/20250906/ticks_canonical_20251008_103834.parquet,artifacts/data_v6/backup/BITGET/20250906/ticks_canonical_20251008_103834.parquet,1348080,2025-10-06T10:49:14.540099
data_v6/backup/BITGET/20250908/ticks_canonical_20251008_103907.parquet,artifacts/data_v6/backup/BITGET/20250908/ticks_canonical_20251008_103907.parquet,2047729,2025-10-07T17:00:17.231763
data_v6/backup/BITGET/20250909/ticks_canonical_20251008_103931.parquet,artifacts/data_v6/backup/BITGET/20250909/ticks_canonical_20251008_103931.parquet,2852987,2025-10-07T17:16:35.009058
data_v6/backup/BITGET/20250907/ticks_canonical_20251008_103846.parquet,artifacts/data_v6/backup/BITGET/20250907/ticks_canonical_20251008_103846.parquet,1348313,2025-10-06T10:49:17.135008
data_v6/backup/BITGET/20250810/ticks_canonical_20251008_102924.parquet,artifacts/data_v6/backup/BITGET/20250810/ticks_canonical_20251008_102924.parquet,2910040,2025-10-08T10:18:15.350515
data_v6/backup/BITGET/20250817/ticks_canonical_20251008_103153.parquet,artifacts/data_v6/backup/BITGET/20250817/ticks_canonical_20251008_103153.parquet,2222665,2025-10-08T10:20:59.078963
data_v6/backup/BITGET/20250821/ticks_canonical_20251008_103320.parquet,artifacts/data_v6/backup/BITGET/20250821/ticks_canonical_20251008_103320.parquet,2285880,2025-10-08T10:22:26.742740
data_v6/backup/BITGET/20250819/ticks_canonical_20251008_103241.parquet,artifacts/data_v6/backup/BITGET/20250819/ticks_canonical_20251008_103241.parquet,4769683,2025-10-08T10:21:48.541575
data_v6/backup/BITGET/20250818/ticks_canonical_20251008_103216.parquet,artifacts/data_v6/backup/BITGET/20250818/ticks_canonical_20251008_103216.parquet,3295074,2025-10-08T10:21:22.869187
data_v6/backup/BITGET/20250820/ticks_canonical_20251008_103303.parquet,artifacts/data_v6/backup/BITGET/20250820/ticks_canonical_20251008_103303.parquet,4430285,2025-10-08T10:22:10.671789
data_v6/backup/BITGET/20250816/ticks_canonical_20251008_103143.parquet,artifacts/data_v6/backup/BITGET/20250816/ticks_canonical_20251008_103143.parquet,2600210,2025-10-08T10:20:48.188359
data_v6/backup/BITGET/20250811/ticks_canonical_20251008_102952.parquet,artifacts/data_v6/backup/BITGET/20250811/ticks_canonical_20251008_102952.parquet,3492935,2025-10-08T10:18:41.593585
data_v6/backup/BITGET/20250805/ticks_canonical_20251008_102810.parquet,artifacts/data_v6/backup/BITGET/20250805/ticks_canonical_20251008_102810.parquet,1946162,2025-10-08T10:16:55.396979
data_v6/backup/BITGET/20250804/ticks_canonical_20251008_102753.parquet,artifacts/data_v6/backup/BITGET/20250804/ticks_canonical_20251008_102753.parquet,1698259,2025-10-08T10:16:37.840087
data_v6/backup/BITGET/20250922/ticks_canonical_20251008_071921.parquet,artifacts/data_v6/backup/BITGET/20250922/ticks_canonical_20251008_071921.parquet,4330309,2025-10-08T01:24:24.202023
data_v6/backup/BITGET/20250922/ticks_canonical_20251008_104340.parquet,artifacts/data_v6/backup/BITGET/20250922/ticks_canonical_20251008_104340.parquet,4330309,2025-10-08T07:24:43.558479
data_v6/backup/BITGET/20250922/ticks_canonical_20251008_072443.parquet,artifacts/data_v6/backup/BITGET/20250922/ticks_canonical_20251008_072443.parquet,4330309,2025-10-08T07:19:21.608541
data_v6/backup/BITGET/20250913/ticks_canonical_20251008_104036.parquet,artifacts/data_v6/backup/BITGET/20250913/ticks_canonical_20251008_104036.parquet,1527486,2025-10-07T17:43:44.217329
data_v6/backup/BITGET/20250914/ticks_canonical_20251008_104056.parquet,artifacts/data_v6/backup/BITGET/20250914/ticks_canonical_20251008_104056.parquet,1868836,2025-10-07T17:47:39.571844
data_v6/backup/BITGET/20250915/ticks_canonical_20251008_104124.parquet,artifacts/data_v6/backup/BITGET/20250915/ticks_canonical_20251008_104124.parquet,3631959,2025-10-07T17:57:19.599601
data_v6/backup/BITGET/20250912/ticks_canonical_20251008_104033.parquet,artifacts/data_v6/backup/BITGET/20250912/ticks_canonical_20251008_104033.parquet,2263600,2025-10-07T17:36:04.504419
data_v6/backup/BITGET/20250923/ticks_canonical_20251008_072043.parquet,artifacts/data_v6/backup/BITGET/20250923/ticks_canonical_20251008_072043.parquet,3922516,2025-10-08T01:27:09.810469
data_v6/backup/BITGET/20250923/ticks_canonical_20251008_072602.parquet,artifacts/data_v6/backup/BITGET/20250923/ticks_canonical_20251008_072602.parquet,3922516,2025-10-08T07:20:43.605314
data_v6/backup/BITGET/20250923/ticks_canonical_20251008_104359.parquet,artifacts/data_v6/backup/BITGET/20250923/ticks_canonical_20251008_104359.parquet,3922516,2025-10-08T07:26:02.235802
data_v6/backup/BITGET/20250905/ticks_canonical_20251008_103822.parquet,artifacts/data_v6/backup/BITGET/20250905/ticks_canonical_20251008_103822.parquet,2828261,2025-10-06T10:49:11.987586
data_v6/backup/BITGET/20250902/ticks_canonical_20251008_103721.parquet,artifacts/data_v6/backup/BITGET/20250902/ticks_canonical_20251008_103721.parquet,4723690,2025-10-06T10:48:59.878472
data_v6/backup/BITGET/20250903/ticks_canonical_20251008_103743.parquet,artifacts/data_v6/backup/BITGET/20250903/ticks_canonical_20251008_103743.parquet,2626583,2025-10-06T10:49:02.963193
data_v6/backup/BITGET/20250904/ticks_canonical_20251008_103803.parquet,artifacts/data_v6/backup/BITGET/20250904/ticks_canonical_20251008_103803.parquet,2358646,2025-10-06T10:49:08.339818
data_v6/backup/BITGET/20250814/ticks_canonical_20251008_103112.parquet,artifacts/data_v6/backup/BITGET/20250814/ticks_canonical_20251008_103112.parquet,3913982,2025-10-08T10:20:02.712445
data_v6/backup/BITGET/20250813/ticks_canonical_20251008_103041.parquet,artifacts/data_v6/backup/BITGET/20250813/ticks_canonical_20251008_103041.parquet,4645178,2025-10-08T10:19:30.584916
data_v6/backup/BITGET/20250812/ticks_canonical_20251008_103014.parquet,artifacts/data_v6/backup/BITGET/20250812/ticks_canonical_20251008_103014.parquet,6102689,2025-10-08T10:19:03.456498
data_v6/backup/BITGET/20250815/ticks_canonical_20251008_103132.parquet,artifacts/data_v6/backup/BITGET/20250815/ticks_canonical_20251008_103132.parquet,2926039,2025-10-08T10:20:36.790500
data_v6/backup/BITGET/20250808/ticks_canonical_20251008_102857.parquet,artifacts/data_v6/backup/BITGET/20250808/ticks_canonical_20251008_102857.parquet,2712908,2025-10-08T10:17:47.537730
data_v6/backup/BITGET/20250806/ticks_canonical_20251008_102824.parquet,artifacts/data_v6/backup/BITGET/20250806/ticks_canonical_20251008_102824.parquet,2238861,2025-10-08T10:17:12.629129
data_v6/backup/BITGET/20250807/ticks_canonical_20251008_102841.parquet,artifacts/data_v6/backup/BITGET/20250807/ticks_canonical_20251008_102841.parquet,2690059,2025-10-08T10:17:31.483333
data_v6/backup/BITGET/20250809/ticks_canonical_20251008_102909.parquet,artifacts/data_v6/backup/BITGET/20250809/ticks_canonical_20251008_102909.parquet,2469866,2025-10-08T10:17:59.298144
data_v6/backup/BITGET/20250919/ticks_canonical_20251008_104308.parquet,artifacts/data_v6/backup/BITGET/20250919/ticks_canonical_20251008_104308.parquet,2156468,2025-10-07T18:18:08.639060
