day,frequency,edge,delta_vol,delta_wash,delta_vol_p,delta_wash_p,vol_high_tsi,vol_low_tsi,wash_high_tsi,wash_low_tsi
2025-09-01,15S,BYBITSPOT->COINBASE,-0.050523115443083244,0.09642222786094895,0.613396490962941,0.33493449715309587,0.2890995260663507,0.33962264150943394,0.42857142857142855,0.3321492007104796
2025-09-01,15S,BYBITSPOT->BITGET,0.12144965896365673,0.23045454545454547,0.22455815134127666,0.02119204383904738,0.44680851063829785,0.3253588516746411,0.625,0.39454545454545453
2025-09-01,15S,BITGET->BINANCE,-0.10974536655117417,-0.08535262206148281,0.2724431249320445,0.39336755334295637,0.3160919540229885,0.4258373205741627,0.3142857142857143,0.3996383363471971
2025-09-01,15S,BITGET->COINBASE,0.028863432165318947,-0.18754707506904345,0.7728612279292708,0.06072798973232896,0.3443396226415094,0.31547619047619047,0.14285714285714285,0.3304042179261863
2025-09-01,15S,BITGET->BYBITSPOT,0.07188100306318468,0.049393939393939434,0.4722579764814716,0.6213489821566047,0.3582887700534759,0.28640776699029125,0.4166666666666667,0.36727272727272725
2025-09-01,30S,BINANCE->COINBASE,0.176836611802489,-0.5714285714285714,0.0769997170266632,1.101657720603555e-08,0.4787234042553192,0.3018867924528302,0.0,0.5714285714285714
2025-09-01,30S,BINANCE->BYBITSPOT,-0.08990840430660452,-0.2222222222222222,0.3686078968553632,0.02626829138204223,0.29591836734693877,0.3858267716535433,0.0,0.2222222222222222
2025-09-01,30S,BINANCE->BITGET,0.03125,0.0,0.7546605630596859,1.0,0.3645833333333333,0.3333333333333333,0.0,0.0
2025-09-01,30S,COINBASE->BINANCE,-0.09430756159728121,-0.38461538461538464,0.34564222704752234,0.00011998644089783461,0.36363636363636365,0.45794392523364486,0.0,0.38461538461538464
2025-09-01,30S,COINBASE->BYBITSPOT,-0.02798663324979117,0.7142857142857143,0.7795800581969294,9.141576384763539e-13,0.3609022556390977,0.3888888888888889,1.0,0.2857142857142857
2025-09-01,30S,COINBASE->BITGET,-0.09911978568694985,-0.5,0.32158897686255905,5.733031438470704e-07,0.3880597014925373,0.48717948717948717,0.0,0.5
2025-09-01,30S,BYBITSPOT->BINANCE,-0.09246794871794872,0.0,0.3551326526046883,1.0,0.3229166666666667,0.4153846153846154,0.0,0.0
2025-09-01,30S,BYBITSPOT->COINBASE,0.030653556969346407,-0.1875,0.7591969017122027,0.060792723530522785,0.3383458646616541,0.3076923076923077,0.0,0.1875
2025-09-01,30S,BYBITSPOT->BITGET,0.0901960784313725,-0.7142857142857143,0.36707769996189077,9.141576384763539e-13,0.49019607843137253,0.4,0.0,0.7142857142857143
2025-09-01,30S,BITGET->BINANCE,-0.1519607843137255,0.75,0.12860956551551816,6.372680161348399e-14,0.2647058823529412,0.4166666666666667,1.0,0.25
2025-09-01,30S,BITGET->COINBASE,-0.04576719576719579,-0.5555555555555556,0.6471881376359656,2.7673017877205552e-08,0.2518518518518518,0.2976190476190476,0.0,0.5555555555555556
2025-09-01,30S,BITGET->BYBITSPOT,0.041283764967975534,0.6,0.6797255650345095,1.973175400848959e-09,0.37962962962962965,0.3383458646616541,1.0,0.4
2025-09-02,1S,BINANCE->COINBASE,0.009419581786202863,0.32376075252181447,0.9249536068671182,0.0012053650714778374,0.22790697674418606,0.2184873949579832,0.7415929203539823,0.4178321678321678
