IC_1,IC_2,IC_3,IC_4,second
-0.30653546392014763,1.7315563009078407,2.0965549823878598,-0.11707245026870451,87
0.2577211085067383,2.9971505001185257,-0.19428707483401106,-0.05601015128108517,88
0.1036936665380964,1.1897768735858594,-0.06422954369818061,-0.03586154123154974,89
0.4582685761390081,2.9762081799497566,0.5358756994613338,1.7361466900047888,90
-3.8523801992720075,2.1629094519862195,-0.33597480139230396,-0.1559497202935072,91
-1.2605667685316841,1.5000824987230563,-0.1583037936332968,-0.07637397569720365,92
-0.06612723700038381,0.06119353462660911,0.014464058666649364,-0.17383944717178565,93
-0.03460410220144628,-0.34116845086294056,-1.1471335195016328,0.02893711910383431,94
0.05736541669547891,0.6526421353046342,-0.033325328807296294,-0.031033737518004402,95
0.5371189739073204,2.3016656874978403,0.011218726692468772,-0.0667798224926644,96
0.922975494536061,-1.098940086192375,-0.6040373545251209,0.07709332624082091,97
