date,venue,pair,source_tier,abs_path,bytes,sha256,first_ts,last_ts,row_count
20250731,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250731/E-BYBITSPOT/BTCUSDT.csv.gz,19249702,0500891d72e1146e4353cd0f2ebc07c3149cb45179393b1cc15b0afc15b7c037,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-31T23:59:58.7720000;2025-07-31T23:59:58.8103598;6a618032-e253-465c-9b6e-434eac9db81b;115746;0.000018;BUY;;;;,548143
20250731,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250731/E-COINBASE/BTC-USD.csv.gz,26354221,aab1cc3da5f40a840d2fa3126509f57e742d7fd47343ff9deacb3e138b9de445,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-31T23:59:59.9300450;2025-08-01T00:00:00.0123528;d8039482-089a-4488-9601-617bd8e8c5ee;115761.13;0.00042674;BUY;;856641827;e8419b4e-8d67-434b-b10c-1118c8aa6085;4b9f0e48-d5b0-4bfb-92fb-363ab4911321,341905
20250801,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250801/E-BINANCE/BTCUSDT.csv.gz,156762980,2d610dc4c36b92292f3a9e742a13470f0433a8f06f79d5ce86ce810a11d070c8,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-01T23:59:59.8950000;2025-08-01T23:59:59.8972291;b167cc78-0619-4f92-a908-7ea176d779d0;113297.93;0.00441;BUY;;5127138382;;,4160830
20250801,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250801/E-BITGET/BTCUSDT.csv.gz,11503174,71c8b3388f5fc10eb7f52c00b8cc4f965882d7b8b0c6a0c756e757ac3aa84bb8,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-01T23:59:58.3860000;2025-08-01T23:59:58.5168626;8537d660-6336-4688-b3a4-a815e41bb1d1;113369.01;0.004418;BUY;;;;,305923
20250801,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250801/E-BYBITSPOT/BTCUSDT.csv.gz,28094502,5b4f5fd8bc7df9cb66e8e3eacafff4ecd74b856e3edabff243b4d02d6ab17c87,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-01T23:59:53.7840000;2025-08-01T23:59:53.8226797;eeb30e41-db36-4db4-b78d-ad8ed4cdb5c1;113296.4;0.000044;BUY;;;;,768677
20250801,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250801/E-COINBASE/BTCUSDT.csv.gz,46366527,6c8ea0a9c4c22ffeb4fe8b39f6deccadf53a710099a5b8761f3cf6b31edb012f,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-01T23:59:58.5719870;2025-08-01T23:59:58.6566398;22a5343c-336d-4e07-be46-70ca923ede05;113248.73;0.00075384;BUY;;857235057;1c418ddf-3185-4e37-b9c8-250e961f58ed;f080f0e3-ebc0-4c4e-9ba9-e5bf94321cbe,592834
20250802,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250802/E-BINANCE/BTCUSDT.csv.gz,93543517,563ad8367ec4bb8eb1b2fffb231393e261020c9dfbcc6c83981bb01b9a16924c,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-02T23:59:59.9280000;2025-08-02T23:59:59.9307229;388c477b-6259-474b-a534-426c71c47efb;112812.96;0.00005;SELL;;1724734072;;,2185856
20250802,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250802/E-BITGET/BTCUSDT.csv.gz,4887026,d233ea51b1034608fdc46d0c872d085fea8e600f3ca48b82b9bc8861fc6c6d46,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-02T23:59:56.5450000;2025-08-02T23:59:56.6739887;b5422d4e-90db-475e-918e-9b809a6464e8;112576;0.001685;SELL;;;;,125487
20250802,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250802/E-BYBITSPOT/BTCUSDT.csv.gz,15856759,421e945c887a179adb2b08d071e58a260ef273bfd8436a918e6b7d302b11b644,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-02T23:59:59.4620000;2025-08-02T23:59:59.5009384;ff1780a0-0575-41b2-a956-0e35552e2bbc;112568.5;0.000044;BUY;;;;,444994
20250802,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250802/E-COINBASE/BTCUSDT.csv.gz,26363816,d4030bc47490894f943375cf756978896c0b2434a2219e87466b6fbeae2b02e0,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-02T23:59:57.3278450;2025-08-02T23:59:57.4130764;7a8999d9-02f5-4096-bf3c-44533bce567f;112542.74;0.02364241;SELL;;857578269;6e9055d3-9d59-4ef5-991a-c4dac169d376;3b8a40e0-a5f4-4417-a1f3-40c93edd056e,343213
20250803,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250803/E-BINANCE/BTCUSDT.csv.gz,67752317,48ea2d6c56ba39100de629d0b2aa56ec47f5f437fdb4cf48ea6d9b74667beb4f,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-03T23:59:59.9400000;2025-08-03T23:59:59.9431647;c81151a6-397e-4b86-be83-089bca47ac14;114436.44;0.00005;SELL;;1726324572;;,1590497
20250803,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250803/E-BITGET/BTCUSDT.csv.gz,4093351,937b83d5250d0e940f1a06cece05b2468a2f3e1ea2cd92e0e8e4db10ffb665d5,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-03T23:59:40.8630000;2025-08-03T23:59:40.9950406;35d24122-a4c2-4210-be69-1561c21fb7ae;114213.01;0.114958;BUY;;;;,104798
20250803,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250803/E-BYBITSPOT/BTCUSDT.csv.gz,11540117,3023c06eaf32962eeea623928778c66797b20560f9a8bcae4ddab03529168063,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-03T23:59:59.9810000;2025-08-04T00:00:00.0193704;0808eb9f-048c-4473-8385-40ce716353b9;114202;0.000647;SELL;;;;,320563
20250803,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250803/E-COINBASE/BTCUSDT.csv.gz,18027968,326710230c42d27258af50fe005dbfea8c5f70b3b083e01868eb4cced1814c60,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-03T23:59:59.0713870;2025-08-03T23:59:59.1557785;e394537a-2bf4-4131-927f-fa5392c8fc56;114215.73;0.00000954;BUY;;857807080;d7060c78-b849-47a2-9a3b-be6b995aea79;7f8f5f5e-9cf2-41c0-a5ed-7930d1db5395,228812
20250804,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250804/E-BINANCE/BTCUSDT.csv.gz,73442338,f2e9df2fe1c986ed953da83450f7c0b8b624c36af26ae2a4b5b1a7aa0ed49d82,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-04T23:59:59.1170000;2025-08-04T23:59:59.1194087;6dfb4f3d-4cd4-4990-8937-19506bfc1bcd;115055.03;0.00009;BUY;;5132677607;;,1954231
20250804,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250804/E-BITGET/BTCUSDT.csv.gz,5982196,a4b0b0c4328d89ee28122696bf03134e1f0b0d240df61ab5246fabe45b81a55d,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-04T23:59:59.5760000;2025-08-04T23:59:59.7051146;1c1cbca8-e568-4388-803f-5d86dd048bca;115066.02;0.000487;BUY;;;;,153552
20250804,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250804/E-BYBITSPOT/BTCUSDT.csv.gz,18905149,8b6743876434ce2f7b5e4cc2b686f8cce53a75cfd6b4b9d45d3fa7e68cbe05e2,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-04T23:59:59.7260000;2025-08-04T23:59:59.7646369;605370c6-1ee8-44e1-ad0c-1993c553f733;115056.3;0.034411;BUY;;;;,535481
20250804,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250804/E-COINBASE/BTCUSDT.csv.gz,23352715,bc03c268feebe88eef808d198b1bc7df415a13426293b9260f89bcabf9a61166,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-04T23:59:59.8701160;2025-08-04T23:59:59.9609106;865c6c0a-1f11-4bd7-a2f9-38ef16e48433;115051.85;0.00012291;SELL;;858105792;e918ed18-accc-44fe-a8e1-e40ba50dffc3;227ffc8a-8e80-4e3b-966d-14102537f045,298705
20250805,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250805/E-BINANCE/BTCUSDT.csv.gz,96392989,e718e3d1832c22926191145670b8f855ac081cea3f076b96f1cfe85964a8cf7c,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-05T23:59:59.7260000;2025-08-05T23:59:59.7279786;a78259b9-0fed-4d5e-ac77-ba4d15978f9b;114129.75;0.00055;SELL;;5135258659;;,2581053
20250805,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250805/E-BITGET/BTCUSDT.csv.gz,7084847,8fe8d78139472b20c7df3a19a5cfe5574404ee550e65293c92db129ca48fdd86,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-05T23:59:56.0700000;2025-08-05T23:59:56.1995585;9e1f2604-d4fb-4919-80f5-9c3c9cec31f6;114126.9;0.0004;SELL;;;;,183096
20250805,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250805/E-BYBITSPOT/BTCUSDT.csv.gz,21843782,22b85af111fedecaa7a483a97ae0a41543295a70a9303e9ba67768b80a4b1000,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-05T23:59:56.6760000;2025-08-05T23:59:56.7134181;80c2e1dc-84d6-460f-a8c3-9e747020feee;114123;0.002563;BUY;;;;,619203
20250805,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250805/E-COINBASE/BTCUSDT.csv.gz,26256418,c551a9a178aa9a8656375368d1faeef227374a82eef44012b25cf79434336372,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-05T23:59:57.8950810;2025-08-05T23:59:57.9769133;d0a5d6a3-7a41-4f56-a42a-2d074264094a;114112.95;0.00082715;SELL;;858440448;d6ba163d-8280-40d6-923a-e798745dbed6;d54651b3-597b-40ed-bd5f-d3123ae6cfa7,334055
20250806,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250806/E-BINANCE/BTCUSDT.csv.gz,107502607,45bf6ce20719457032c4d3ab1fe6fbe1cf49dcb587fc4f0a2de1beb6da309b57,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-06T23:59:59.5500000;2025-08-06T23:59:59.5515180;58cc8ab3-460f-4fa0-80b5-8e4284b2db3e;115201.87;0.00051;BUY;;1734557846;;,2545448
20250806,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250806/E-BITGET/BTCUSDT.csv.gz,7689324,a27bc9dfb1ed7fd5de67d39525b7700da4a44cd47a860e64c71a218e244fc503,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-06T23:59:59.6810000;2025-08-06T23:59:59.8135697;c77d0cb6-3cfb-44bd-88ff-b416dbf68e05;115008.76;0.000494;BUY;;;;,192576
20250806,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250806/E-BYBITSPOT/BTCUSDT.csv.gz,18801274,eb9a7dc92d9c9365eb54b15fab30d97e1358dfbd913bba337f0d7b2f1afe08b9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-06T23:59:57.7480000;2025-08-06T23:59:57.7856618;4849c6f9-a977-49de-99e2-cb83045313ce;114990.3;0.000108;BUY;;;;,538940
20250806,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250806/E-COINBASE/BTCUSDT.csv.gz,25148032,5cee998f16d7120c32852381ad5986d059bbc875c857098f91cc6b92f8fb74d0,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-06T23:59:59.2122650;2025-08-06T23:59:59.2892464;3e50b79e-f70b-4f24-b5b6-3cbb36f03a6a;115028.83;0.06122487;BUY;;858760276;625062af-437c-4be6-aa7a-2c89c32d74a3;4b858af2-ea60-413d-9584-774202a46dc1,319829
20250807,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250807/E-BINANCE/BTCUSDT.csv.gz,119403459,b0266ed8359c8dcb5a3bbd1c6d6b74ae715b3681804190822673d6ab7c15b9ec,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-07T23:59:59.4910000;2025-08-07T23:59:59.4933776;14927347-7333-4c9b-9e42-c91554a5a328;117688.53;0.0011;SELL;;1737383130;;,2825277
20250807,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250807/E-BITGET/BTCUSDT.csv.gz,9768126,989af166bebcd987af9e40c07feb5870868ee1b38916eda7af58fb1e52a69a45,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-07T23:59:55.5870000;2025-08-07T23:59:55.7182042;071bfb21-befc-45ab-a5d3-685a0e2c4a8c;117496.02;0.00027;BUY;;;;,243315
20250807,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250807/E-BYBITSPOT/BTCUSDT.csv.gz,21440770,9cbb672c46eb3d57b593aff687d19a78257c0a50f1135d5cb41ccfc91ff887ff,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-07T23:59:55.6900000;2025-08-07T23:59:55.7284151;7b12ae4f-d97d-41e6-bfb4-944e806d5840;117456.7;0.00059;SELL;;;;,614569
20250807,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250807/E-COINBASE/BTCUSDT.csv.gz,26648121,25d56bdba05d28a16a326672fbdf4941fa68157759af5448af6d1ca68ce3f95e,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-07T23:59:59.9600660;2025-08-08T00:00:00.0402413;bc3fd40e-7866-4606-ba55-2031dcea39f5;117515.49;0.00114811;SELL;;859097161;b7950ece-4ad2-4d35-8c4a-0bc3e4cf7183;64f9f192-757e-440b-91cd-82fd557dc0ee,336436
20250808,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250808/E-BINANCE/BTCUSDT.csv.gz,79213062,948d0894c32a423d5ea241cca954b3e6f818cb18adf9dc7e155be39301a002e9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-08T23:59:58.4020000;2025-08-08T23:59:58.4045069;30ba0780-7b47-4091-a391-b50b95912fc6;116674.74;0.00005;BUY;;5141695134;;,2095304
20250808,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250808/E-BITGET/BTCUSDT.csv.gz,9877609,82f7de4db5a4dd17971ca2ae70ebaa8d6bd3b45482abe2d3c6bef35ed8eecd67,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-08T23:59:58.8010000;2025-08-08T23:59:58.9302386;298b2d35-827f-47ac-b26d-b4047b358165;116679.98;0.005572;SELL;;;;,243107
20250808,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250808/E-BYBITSPOT/BTCUSDT.csv.gz,19682599,fe447f999fdcbe52ccb751bf02f28b1409f4625d274e4160836f7e06985bae6e,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-08T23:59:58.0670000;2025-08-08T23:59:58.1053080;5952c7cc-f5a3-4977-a806-171bf77719db;116662.3;0.000406;BUY;;;;,561485
20250808,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250808/E-COINBASE/BTCUSDT.csv.gz,23684245,46403bef90c462462e59272273e6487a8cc185fa19f8746065db034b8345d2fa,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-08T23:59:59.8555250;2025-08-08T23:59:59.9408371;03120955-0374-4b36-97a3-4111d1152ed3;116683.79;0.0698418;SELL;;859398321;04e0a360-9e76-4050-8911-1df27bbf49b2;c5977325-cc3b-4918-a6cc-5370aa60d50a,300300
20250809,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250809/E-BINANCE/BTCUSDT.csv.gz,53208531,192922bb366ded28495b8ccdee5821c9411633cca51e7c182633c540c90babf0,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-09T23:59:59.4540000;2025-08-09T23:59:59.4561754;e8935731-1388-4588-9f0c-07c57ad0e8d3;116462.25;0.02797;BUY;;5143086085;;,1390952
20250809,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250809/E-BITGET/BTCUSDT.csv.gz,9140791,ffb6f81b8c8371838890517204d2c591f6248dfeb3896aeacc3056b54c1b19dd,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-09T23:59:57.4080000;2025-08-09T23:59:57.5416748;678cdf37-9632-45c7-85ea-e16b15437f07;116484.02;0.001018;BUY;;;;,223987
20250809,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250809/E-BYBITSPOT/BTCUSDT.csv.gz,13784150,cdf6ac20ae0e5a32acc175bf0d2b3c06883001acac1295832511edddea017587,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-09T23:59:55.6360000;2025-08-09T23:59:55.6750808;e202d9a2-3a8f-4c72-8c3b-fb5412089c11;116472.6;0.001;SELL;;;;,387954
20250809,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250809/E-COINBASE/BTCUSDT.csv.gz,19319741,3beb7bc2dc56a4b3c2df45dfb69743ea83b95ef22ddd6f9025a4048b5fc1e7ff,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-09T23:59:59.2374090;2025-08-09T23:59:59.3153408;f82c7fd4-5b28-4f52-aa80-e9ff0410397d;116492.51;0.00000494;BUY;;859643445;390346da-6f37-4a61-9f29-87e8fefa6a45;e5943c50-c031-4cde-8f23-f575e9a5dc18,245125
20250810,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250810/E-BINANCE/BTCUSDT.csv.gz,86931189,d323066299ef4088474013f58857616f7ff8f724df274a84db4a270bb20c5fd4,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-10T23:59:57.9910000;2025-08-10T23:59:57.9939490;f894d12e-eb44-4cc8-ac66-7f5a46ffb30c;119294.01;0.00419;SELL;;5145403150;;,2317066
20250810,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250810/E-BITGET/BTCUSDT.csv.gz,10743607,4e40e12f214cd2bbbd4e582d398c97e6101f97bc9535b6ad3b8bfc48da776897,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-10T23:59:56.6700000;2025-08-10T23:59:56.8013254;df9c6f57-f21d-4fdf-a345-446bc3087f83;119299.09;0.000419;SELL;;;;,267625
20250810,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250810/E-BYBITSPOT/BTCUSDT.csv.gz,19500565,5ee208deb91e30691a84a31ad15e55fa5ba8bc390371c840767f2017c5fde7d9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-10T23:59:58.4760000;2025-08-10T23:59:58.5139316;e63979d3-567f-407a-9496-f58cd0ccf6ce;119293.7;0.000565;SELL;;;;,555313
20250810,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250810/E-COINBASE/BTCUSDT.csv.gz,19117778,2717cd995afededd7ed5cf5f1f4682a6402f01a1b639b62f70250406c82888c4,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-10T23:59:59.8615620;2025-08-10T23:59:59.9494602;d5b1213c-7c20-4a8c-8c67-ba34496e4f38;119309.37;0.00061091;BUY;;859885186;66e1500d-b85d-4fe2-84d5-bcbe888679b4;13445948-7e24-4e81-8fd6-433940ac87a4,241742
20250811,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250811/E-BINANCE/BTCUSDT.csv.gz,150280280,206ce5336cf869777511833f810c2cafd347ad42f12fcf42eb5159eb02681dd9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-11T23:59:59.6190000;2025-08-11T23:59:59.6216141;f061c484-83bf-41ef-b37d-6a220b51d67e;118686;0.00124;SELL;;5149424893;;,4021743
20250811,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250811/E-BITGET/BTCUSDT.csv.gz,14173402,40990c14113cef474fe82d77a7e7f5921a8965ef03f61c6341b4f92dcdb7cb0d,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-11T23:59:59.8300000;2025-08-11T23:59:59.9601859;cdb98036-5456-49a4-b402-60fa04e2d6d1;118699;0.013605;SELL;;;;,360362
20250811,BYBITSPOT,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250811/E-BYBITSPOT/BTCUSDT.csv.gz,32213475,0223533f8949bb33163acb09b983f6aebcb5f1492dac6689032cd51a558ead81,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-11T23:59:56.2310000;2025-08-11T23:59:56.2690009;b9c485ba-ecd6-4d6a-8768-e259b6b8b278;118698.6;0.000042;BUY;;;;,921082
20250811,COINBASE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250811/E-COINBASE/BTCUSDT.csv.gz,31890960,bd94dc56d87f0c2c9d611b66c408789bf073fd73dc18e7c126a614e20ff0ba75,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-11T23:59:59.8723520;2025-08-11T23:59:59.9543331;56ff7965-2f29-4de8-9d7a-7c9289b688fb;118701.84;0.00030732;BUY;;860291327;f0d20aac-0e4a-4838-958c-3367d859f18f;902f8483-cd1b-42d1-b304-d89fce4b7b0b,406142
20250812,BINANCE,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250812/E-BINANCE/BTCUSDT.csv.gz,102408706,e105a879bd4458494af1e52d9462e80a7e048b6242ec5c75bbd5a61a3f826d3a,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-12T23:59:59.3260000;2025-08-12T23:59:59.3284457;27b93700-3e99-4460-8979-96b348129a70;120134.08;0.00031;SELL;;5152162734;;,2737842
20250812,BITGET,BTCUSDT,v4,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250812/E-BITGET/BTCUSDT.csv.gz,24907863,1dbc5ca0c5dfd92790fd8f9774ea8eca5e73d5250f2aeeb4a77d94a2c4a2ea12,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-08-12T23:59:59.8740000;2025-08-13T00:00:00.0044999;3de2e87e-c758-48ac-a597-bf1229751028;120138.74;0.000334;BUY;;;;,611297
